ids,locations,buildings,level,sizeFeet,BuyPricePerFeet,rentPricePerFeet,numberOfRooms,numberOfSuite,AgeOfBuilding,usage
83e84a6a-49ee-4e46-a44c-b5a97ab7cc14,長沙灣西,碧海藍天 1座 ,3,494,15587,,2,,16,0.74
753adf96-6754-49b3-afc5-064d7f80fbca,將軍澳,峻瀅 II 2座 ,1,741,11875,,3,1,3,
5682a0b9-4cc5-430f-a31b-6501ffa8d3d0,荃灣,爵悅庭 東爵軒 (A1) ,1,475,15789,,,,14,0.73
5b11f52a-1722-42b2-b324-d945b2a9bfab,荃灣,千里台 ,2,551,12123,,3,1,29,0.8
a3df0848-2a48-4521-b0a7-d23c9b2b86c9,大埔墟/太和,汀雅苑 雅賢閣 (A座) ,3,495,12121,30,2,,38,0.83
d6fbf7cf-00eb-4462-ae93-2adc5da63c81,尖沙咀/佐敦,港景峰 1座 ,3,493,26774,55,2,,17,0.64
7bea77b6-da5c-4676-9ea3-c5ee0ec94a90,又一村/石硤尾,雅趣苑  ,1,744,22849,,3,1,40,0.9
23f72f28-dd0e-4ea4-a448-db41d8a429f4,元朗,富達廣場 C座 ,1,636,13050,,,,28,0.8
1383c86a-2eb4-4224-a14d-71796e751fff,九龍灣/牛池灣,淘大花園 3期 M座 ,3,356,16853,,,,34,0.74
acdc6c84-1031-45e5-aa9f-14e0487cec60,西半山,羅便臣道80號 1座 ,1,855,36257,,3,1,18,0.74
3f93e1e7-9eaf-41ea-b758-80c4632c644b,沙田,蔚景園 1座 ,2,369,18157,,,,30,0.79
aaffdc00-be97-4039-9eb1-8e0fbb03b9bf,東涌,藍天海岸 1期 6座 ,1,874,11956,,,,17,0.74
1700ae37-3097-4abe-8c44-64b8fabc0d26,何文田/京士柏,雅利德樺臺 ,1,953,17838,,3,1,19,0.78
d39bf9cd-955a-48d7-8879-b4353cd214e8,大埔墟/太和,富善邨  ,1,286,11013,,1,,,
a43c89fd-4b25-4e38-ad55-438f62f3e9c4,將軍澳,蔚藍灣畔 7座 ,3,943,19088,,5,1,15,0.75
cde14b5e-cf0c-4aaa-9308-2ed5744e9920,鑽石山/黃大仙,峻弦 3座 ,2,1038,18304,,,,9,0.79
a1aed9fe-37db-42f1-88ad-65bcab90ce22,天水圍,嘉湖山莊 7期 景湖居 1座 ,1,544,11948,,3,,25,0.77
a38e65b4-8020-43d7-ab83-4488728f39d6,青衣,灝景灣 1期 2座 ,3,658,17477,,3,1,21,0.82
cfce52ac-2fef-4e31-af3b-90b312e327b8,長沙灣西,泓景臺 1期 2座 ,3,658,19300,41,3,1,16,0.72
95b032f2-d861-4500-a62d-3ccc36859407,東涌,映灣園 3期 悅濤軒 9座 ,3,748,10962,,,,14,0.74
cc8e7a60-b4f3-4c2f-adf2-f727ab8f1747,何文田/京士柏,Dunbar Place ,3,1209,24400,,,,6,
a081cfc1-7536-4353-bd32-091db430ea3c,觀塘,曉麗苑 曉順閣 (H座) ,1,596,9060,,,,22,0.75
90c451a6-f0c0-4c3c-b530-eeb5165c1372,旺角/油麻地,文昌樓 ,1,395,12658,,,,49,
e3274c93-de52-4047-bd72-c21799fe66c2,馬鞍山,迎海 2期 迎海‧星灣 20座 ,1,479,16701,,,,5,
b84063f1-26a9-4187-990d-9e83336b08a8,青衣,藍澄灣 2座 ,3,488,13330,,2,,16,0.71
81a4ec48-fbdb-49d1-b99b-cff886ca0322,元朗,爾巒 珍諾華大道 6座 ,2,774,11886,,,,6,0.8
a44f3b19-b749-43fc-8e92-2e9fab617140,尖沙咀/佐敦,漢中大廈 ,3,944,20974,,,,57,
c757cbd7-b727-4211-b6a1-d6fe5ed1d802,長沙灣西,宇晴軒 2期 7座 ,3,1053,16144,,,,14,0.71
cec917bf-c759-495e-a475-a7d3d437a63d,九龍灣/牛池灣,淘大花園 3期 M座 ,2,285,16140,,,,34,0.77
62a591f7-c1ad-4c38-811f-3c9ff307226d,跑馬地/東半山,尚巒 ,3,400,22250,,,,7,0.73
566d6472-8b84-429d-ab0d-f87fa11e289e,九龍站,名鑄 ,2,817,25458,53,1,1,10,0.73
451256e3-e532-4ac4-9891-f5ebda91950b,灣仔/銅鑼灣,建利大樓 A座 ,1,355,21915,,1,,40,0.8
7b14cbaf-2453-4cc4-964e-c1d35b63da77,九龍塘/畢架山,傲名 ,3,978,26584,,3,1,5,
84be7d6c-e5e2-471d-9324-696bc7068c12,天水圍,嘉湖山莊 7期 景湖居 2座 ,1,442,11990,,,,25,0.77
14245529-a1b2-4d65-af3a-d994b9d508e2,跑馬地/東半山,禮頓山 9座 ,3,1127,39929,62,3,1,17,0.76
c91ee3c4-6437-4fba-9f41-bd859f3414dc,將軍澳,新都城 2期 3座 ,3,441,15646,40,2,,19,0.71
cbd87b5f-4279-4b9b-9ef8-90fa912fcf61,天水圍,慧景軒 2座 ,3,533,11819,26,,,15,0.75
a8971095-49ba-414d-8a29-330d45c2aab8,荃灣,環宇海灣 1座 ,1,914,16411,,4,1,5,
c6f56e1e-4a6b-49b9-a118-b13627905017,荃灣,環宇海灣 3座 ,3,765,14117,,3,1,5,
6d745133-3abc-4634-97fa-489aba65651c,堅尼地城/西營盤,星鑽 ,2,628,30254,64,2,,3,
e8089013-664e-4802-83b5-b3809b7bfde9,旺角/油麻地,形品‧星寓 ,2,390,16666,,1,,8,0.78
257234d2-0f84-4d2c-b679-b672ce80867d,西半山,寶翠園 1期 2座 ,1,667,24437,,2,,19,0.78
8b792282-7dd0-40d7-8f22-5034d38d6503,荃灣,荃灣中心 廣州樓 (1座) ,1,354,14124,,2,,39,0.78
49516f84-775e-4267-a0e4-26b954d47fd8,麗城/青山公路(荃灣段),韻濤居 C座 ,2,570,13859,,3,,19,0.76
c5e21906-5dc8-4bff-b211-60b9b06256c4,長沙灣西,昇悅居 5座 ,3,378,17724,,1,,16,0.76
3f985965-129f-4638-b1ef-32effbae93cd,九龍塘/畢架山,南方花園 ,3,1008,19722,,3,1,46,
8ebf659d-8436-409e-a504-0cda1c66cf93,九龍站,漾日居 2期 6座 ,2,934,24625,,3,1,19,0.8
3a2fba53-ed9a-437d-8fa1-257f5e024b21,天水圍,柏慧豪園 2期 柏慧豪廷 9座 ,1,716,12709,,4,1,9,0.75
b749c267-2f08-4738-b57a-3fb74bdf0aa2,何文田/京士柏,Dunbar Place ,1,2005,44887,,4,2,6,
f7ce933b-b4e4-4aa9-ba16-ec8760799547,火炭/沙田半山/九肚山,玖瓏山 傲瓏閣 第2座 ,2,952,16596,29,3,1,4,
4d98301c-7925-4077-83ba-62452c50f900,元朗,Yoho Town 2期 7座 ,3,938,14925,29,,,9,0.77
48cd3ff3-78c4-417a-8544-7fb8cdc0f67e,火炭/沙田半山/九肚山,壹號雲頂 1期 9座 ,3,876,20547,,,,11,0.75
3776b1cc-a877-4b80-91ca-65c4373c66db,鯉景/嘉亨/逸濤/西灣河,逸濤灣 春瑤軒 (1座) ,1,556,25179,59,,,18,0.73
ad289517-9379-4a7c-93d4-3e8566a5e1f7,天水圍,嘉湖山莊 6期 美湖居 7座 ,3,544,10110,24,3,,22,0.77
2d2bad4c-61bc-496e-b9e1-813e897f536d,奧運站,維港灣 5座 ,1,1408,22585,,4,1,19,0.77
8a746a09-6b54-4ec8-baa3-af459bb510d8,青衣,灝景灣 2期 5座 ,1,849,17432,,4,1,20,0.81
27dd2fd5-9164-491d-9692-696c899b37ed,荃灣,萬景峰 2座 ,3,522,17241,,,,12,0.76
b06f23d1-84ad-4f5d-b0fb-5b8e41416188,上水/粉嶺,蔚翠花園 3座 ,2,716,12290,25,,,25,0.86
8b3d690f-b82e-4bd8-ab40-8607a3865d33,奧運站,瓏璽 6A座 ,2,524,30534,61,2,,8,0.8
c93b92af-c55c-4149-91bc-9e2d0ebc00f4,土瓜灣,環海．東岸 ,2,311,19935,,1,,1,
ec3910d6-5eb0-43fd-8c61-3c54d391518a,元朗,翹翠峰 5座 ,3,822,10340,,3,1,9,0.77
aba86c92-f65d-4d7e-928d-dbad47606052,鑽石山/黃大仙,龍蟠苑 龍珊閣 (A座) ,3,426,15962,35,2,,32,0.74
fa01e51c-b840-49ef-87d3-0382daad2781,荃灣,錦豐園 1座 ,3,340,14264,,,,30,0.71
ada0ee33-3617-4fb2-9d2b-7e89b581509b,旺角/油麻地,形品‧星寓 ,2,328,25914,67,1,,8,0.78
9c5aa902-900b-448d-946b-8e34ad84080b,大埔半山/康樂園,嵐山 2期 2座 ,2,928,13793,25,3,1,4,
f77d78ca-d166-4ce5-9439-58d1e2ff12c4,太古城,太古城 金殿台 明宮閣 (22座) ,1,702,23219,43,,,40,0.88
e97c49b4-7eb0-4fdc-9b4c-edc5c4feccd2,馬鞍山,雅典居 4座 ,2,727,17881,32,,,25,0.81
9e34cb86-d576-4d19-b047-c58b9cc35307,元朗,Yoho Town 1期 5座 ,3,393,16234,,2,,15,0.74
64fb0dff-9de3-47c2-b830-0b0f8e2cff76,將軍澳,新都城 1期 3座 ,2,364,17307,43,2,,23,0.71
121a6f69-c15a-469f-889e-af26a83596ba,九龍站,天璽 21座 - 2區 (月鑽) ,3,872,42201,,2,1,12,0.71
2c85607a-d42c-42c7-844b-4c951af6942f,荃灣,荃威花園 E座 ,2,434,12165,,2,,41,0.88
f49c1d95-8ef6-47f3-b882-8c159d33cf42,又一村/石硤尾,畢架山花園 2座 ,2,844,21327,40,3,1,32,0.83
cd9358dd-3cfe-4ac3-810c-eee8885d891c,天水圍,柏慧豪園 1期 5座 ,3,502,11752,26,,,12,0.75
dc5c6901-86c6-409e-a890-6c0891294ef7,藍田/油塘,匯景花園 6座 ,1,614,15472,,3,,28,0.78
7b397eed-b160-4a46-a9b0-7fef4380eedc,九龍灣/牛池灣,樂雅苑 雅意閣 (D座) ,1,483,12422,,,,35,0.82
93054229-7ee4-4523-ac00-72d97cc294ed,將軍澳,嘉悅 2座 ,2,372,16935,,1,,3,
ed9a0a14-2c02-404d-b8de-55e71da0ff95,荃灣,海灣花園 4座 ,2,545,12844,,3,,28,0.75
d02cf3c6-5218-4931-a78a-9f24b0318187,旺角/油麻地,利奧坊‧曉岸 2座 ,1,203,22660,73,,,2,
f1902ef0-4ab2-48db-9210-13547975aaf4,大埔墟/太和,新峰花園 3期 御峰苑  ,3,922,12668,,3,1,23,0.8
3fd82c6e-ecc1-4179-ada1-6d62c7ac1905,奧運站,港灣豪庭 1期 4座 ,1,386,18601,,2,1,16,0.69
d0fd4fa5-2dab-40b7-a95d-137de8f5e04f,元朗,Grand Yoho 2期 3座 ,2,789,16223,,,,2,
c8f2871a-95b7-42f5-8215-1e86da954b34,將軍澳,東港城 2座,,463,16846,,2,,22,0.78
8c4aeda5-75e0-4fcf-b1b2-46500f8550e7,青衣,灝景灣 3期 8座 ,2,498,18072,,,,19,0.72
e7e0ae7e-8071-44fe-91d3-2e66eb9caf37,將軍澳,峻瀅 II 2座 ,1,745,12751,,3,1,3,
91562c69-a6ee-4515-baa3-e6a32972e21c,西半山,羅便臣道80號 2座 ,3,840,30357,,2,1,18,0.75
795fb0bc-8264-44ac-bd9e-5c59662bc81e,元朗,尚悅 7座 ,2,743,12113,,3,1,6,0.73
d0388462-b251-4b38-a409-9b2819777124,屯門,大興花園 2期 6座 ,1,544,12463,,2,,25,0.77
228d1966-1234-45b4-94fc-a9913416f969,馬灣/珀麗灣,珀麗灣 5期 29座 ,3,575,13565,,2,,13,0.78
6a2ed5cb-43a1-4192-ae29-1b3f4c54b1fc,九龍站,Grand Austin 1A座 ,3,540,29629,,,,5,
64ee5890-e98a-475b-93e8-973cea7f2cb2,旺角/油麻地,Mod595 ,1,374,18181,48,1,,12,0.7
44583899-a36a-4ed7-8754-da4085163deb,屯門,新圍苑 新賢閣 (A座) ,2,554,7184,,,,30,0.78
b3458dc5-25be-44d7-b005-60faee148b49,長沙灣/深水埗,晉嶺 ,1,427,16861,,2,,5,0.68
a7cce6ed-679f-45c2-999a-c2cb75c838d1,土瓜灣,環海．東岸 ,3,329,18870,,,,1,
84f4f349-b251-4974-9151-c5520ea2fd70,西半山,學士臺 3座 ,2,649,18489,,3,,30,0.84
593c33e6-64ee-4130-ba2c-d196f7dac755,元朗,好順泰大廈 B座 ,2,290,14827,,,,31,0.76
dc3f4d2f-adf8-420e-b3f4-5d31b6a26393,元朗,Yoho Town 2期 6座 ,1,685,19708,35,3,1,9,0.77
84ffb5f9-009f-422c-a3a8-f406ae4f6dbc,大埔半山/康樂園,雍怡雅苑,,2130,15023,28,3,3,21,0.66
b3d526e2-7cb0-46a3-b192-8ed5011e2815,大埔半山/康樂園,雍怡雅苑,,1805,14404,,,,21,0.63
e92ab048-d9e4-4891-a334-8c57b3dd1b5c,貝沙灣,貝沙灣 4期  南灣 3座 ,3,1985,42317,70,,,14,0.78
edee30e3-777a-4f74-95e5-fb08a5db3a4f,元朗,尚悅 8座 ,2,743,12113,,,,6,0.73
29335750-0313-44dd-b455-d17b0a977f39,元朗,尚悅 9座 ,3,743,10901,,,,6,0.73
9811309c-9ff4-4536-a9dc-2cea18c693d9,天水圍,嘉湖山莊 7期 景湖居 6座 ,3,546,10439,,3,,25,0.77
1ca17b6f-e1d5-4ea4-aa67-dba08b93fb5c,九龍塘/畢架山,畢架山一號   ,1,2268,52910,,4,3,15,0.78
690ef761-302e-43dc-adaf-3a4a6b0c9a7a,元朗,娉廷,,1620,17283,,4,2,4,
1711b55f-8195-4d5a-96f4-71f66b2635c7,元朗,采葉庭 12座 ,2,658,13677,,,,17,0.76
fd1b8d64-d430-4624-8cb6-04b3c8a04ffd,深井/青山公路(屯門段),愛琴海岸 1座 ,2,751,11318,25,3,1,17,0.75
ca885bdd-c062-4bfb-962f-73f50b21819d,大埔半山/康樂園,比華利山別墅 1期,,1902,12092,24,5,1,17,0.61
2310da1d-4c93-49d7-999d-669c5db39e81,尖沙咀/佐敦,金巴利道26號 ,3,503,21829,60,,,15,0.75
9bd9012f-5810-48ce-bab0-537a1432b0e2,元朗,柏麗豪園 2座 ,1,1738,9205,,4,2,22,
6b610383-59ca-4326-afec-ae413b15c2dc,屯門,澤豐花園 澤富樓 (5座) ,3,479,9498,,2,,30,0.9
216a7fc6-9f27-4c8d-84c8-ae6d83fea5e1,何文田/京士柏,君逸山 ,2,482,19709,44,2,,16,0.73
e789bf07-9c68-442b-b218-0fac45969111,上環/中環/金鐘,帝后華庭 3座 ,1,617,20745,,3,1,16,0.7
5f70f99a-5753-4046-81b6-293b9c463253,北角/炮台山,形品 ,3,355,21971,,1,,8,0.8
8707bdb1-39f5-46f8-8528-e4e3a1ad8c88,元朗,Yoho Town 2期 1座 ,2,443,16930,36,,,9,0.77
57a99f9e-f285-4b00-b75d-5adb11751d39,西半山,殷然 ,2,582,41237,,,,3,
1e0dd08b-2491-4d3a-9f11-0c1bc430b723,藍田/油塘,麗港城 2期 29座 ,3,687,13100,31,3,1,28,0.8
ba3bc802-f01d-4d5a-9033-6ccdf840ba4f,奧運站,維港灣 2座 ,1,1300,24615,,5,1,19,0.76
e7a24078-e9a9-4616-9759-21a798a5a450,西半山,威都閣 ,2,2320,34913,,4,1,38,0.9
9c8d20d4-5375-4fd5-b272-a7a70d4c3328,屯門,冠峰園 2座 ,2,582,9793,,2,,28,0.8
f45b976a-eb41-4ddf-a87d-f04e6d3e6932,鯉景/嘉亨/逸濤/西灣河,嘉亨灣 5座 ,3,685,21897,,3,1,14,0.73
67828907-5e09-42c6-b90e-d465d5b5b608,北角/炮台山,港濤軒 ,2,640,21875,,2,,11,0.77
ca6ed8d1-df8c-4cb0-b5f3-995cf91c24ec,大埔半山/康樂園,比華利山別墅 1期,,1902,18822,34,4,2,17,0.61
705328c1-7caf-4990-9f01-35e17d19f75b,元朗,朗屏8號 2座 ,3,246,17276,,,,2,
15a10604-2557-470f-9948-2626b1034e3f,旺角/油麻地,I-Home ,3,524,15610,38,1,,10,0.74
3293e7a3-1b82-45b4-a4f3-70c1568ae5b0,元朗,Yoho Town 2期 6座 ,2,898,14810,29,4,1,9,0.78
773bb8f9-1a36-4656-a67e-98f78ed8337f,將軍澳,怡心園 3座 ,1,604,11506,30,3,1,20,0.77
0db11107-2b1b-4743-a1c9-efc177aa18a5,奧運站,凱帆軒 3座 ,3,440,20454,,2,,16,0.7
8a988c48-cd32-445d-a5a0-0e04484f9025,何文田/京士柏,瓊林別墅 (A-B座) ,3,741,14844,,3,1,53,
db90a630-f65d-4e77-a6af-46d5a5107da7,西貢,逸瓏園 5座 ,2,895,18435,,3,1,2,
97c79ffa-5731-4043-a9b5-e986e207b55b,屯門,時代廣場 D座 ,1,496,12500,,3,,31,0.83
0dc6e913-7131-44c4-97df-ec9b8c436846,九龍站,君臨天下 2座 ,1,1060,41509,,,,16,0.77
04209e67-6193-4657-888a-36ea99933916,九龍塘/畢架山,喇沙利道1號 ,2,2216,36101,72,4,4,10,0.73
1ff5ad9b-6516-4321-b747-815560a4a87e,東涌,映灣園 3期 悅濤軒 10座 ,3,718,11559,,,,14,0.74
f191b990-360f-4022-b6d3-aa240e3fa1c2,灣仔/銅鑼灣,壹環 ,2,856,28364,,3,1,7,0.73
db2af234-387d-4146-91f2-be2dd50aefd9,荃灣,翠豐臺 1座 ,3,435,14942,,,,16,0.73
801da596-fd43-408e-aa18-a5fc693370ba,元朗,Yoho Town 2期 3座 ,3,475,16631,,2,,9,0.76
c1ffec89-1621-4402-8d30-711aeeeee476,沙田,碧濤花園 2期 怡景閣(C座) ,1,912,12609,31,,,26,0.7
54216e19-3a61-41ea-9aff-5635f5aca1f9,元朗,朗怡居 3座 ,2,552,12318,27,,,19,0.79
92732eb2-302b-4846-9233-3fbf33fa2780,藍田/油塘,麗港城 1期 17座 ,3,517,14119,,2,,28,0.81
54ad0823-62f6-41b3-938a-baf182b5bb5c,九龍灣/牛池灣,宏光樓 C座 ,1,386,14248,,,,42,0.8
5150aa8f-c033-462a-bb38-f732a86be1ce,荃灣,綠楊新邨 D座 ,3,582,14089,,3,,35,0.87
393dcbfb-48ab-4441-a162-6bb9676736e3,何文田/京士柏,文釆閣 ,3,753,16201,37,3,1,29,0.67
5f54571a-0508-4c84-8fbd-8bb97e411310,將軍澳,日出康城 3期A 緻藍天 晶巒 (5座) ,3,1133,12797,35,,,5,
a18db0f7-5719-4a04-81a3-bf8aeb7f1358,奧運站,奧柏‧御峰 1座 ,1,274,22262,,,,7,0.8
640c4c12-005a-4934-8d61-58dd0e929709,天水圍,嘉湖山莊 7期 景湖居 8座 ,3,638,9843,22,3,1,24,0.78
4ea36707-5c5a-4978-9be7-017b5bb38b90,何文田/京士柏,One Homantin 2座 ,3,499,25651,,2,,1,
fd7ab666-f100-4e5b-9da3-73222f9df1f0,天水圍,嘉湖山莊 3期 翠湖居 4座 ,3,552,10416,22,3,,26,0.79
65d7a1fe-bea0-4ccf-8f55-4075c5f6edfb,灣仔/銅鑼灣,York Place ,1,684,32163,,2,1,10,0.7
83901df4-4888-4c76-8b4f-361583fd5db9,上水/粉嶺,天巒,,2454,19559,,,,,0.59
da8e474b-4a78-4e85-af13-4e1e7dedd9ca,上水/粉嶺,新都廣場 3座 ,1,420,15000,29,,,28,0.81
d73f3d40-7f8d-484d-bdfa-99d2007ec892,灣仔/銅鑼灣,富怡閣 ,2,574,17073,,3,,32,0.8
dcfa06e8-c376-42fe-89a1-d9d40ab5cb2d,屯門,豫豐花園 9座 ,1,361,12880,30,2,,14,0.74
b5e5d5ed-6899-4264-b523-344e66388088,灣仔/銅鑼灣,囍匯 2期 2座 ,3,443,31151,65,1,,4,
f1ee8919-abd9-4618-b7b7-e554e09363ba,屯門,邁亞美海灣 2座 ,1,450,13955,,,,28,0.78
33d38267-dc2c-46e0-aa36-e726f0497c73,大圍,溱岸8號 3座 ,1,509,25540,,2,,7,0.76
523e1c56-158b-4eac-aa81-ebe8761e8848,太古城,太古城 海景花園(西) 青松閣 (33座) ,3,897,18952,,3,1,39,0.91
cee32781-f51a-435c-87d8-05eee8adf17c,天水圍,天富苑 俊富閣 (C座) ,3,650,6769,,3,1,18,0.78
2d4ccb5c-5c8f-4507-8993-ee2c75701913,火炭/沙田半山/九肚山,晉名峰 B座 ,3,568,17605,,2,,13,0.79
923a6aa9-e5be-43a6-ace2-51a1c56feb0d,北角/炮台山,維多利大廈 ,1,1592,25125,44,3,,55,0.88
036d8f73-a414-4509-bdcb-948159c73074,北角/炮台山,形品 ,2,376,20744,,1,,8,0.8
c5be6e25-60cc-4ad7-bafb-985f6009b470,灣仔/銅鑼灣,囍匯 1期 5座 ,3,551,27767,67,2,,5,
cf6826c2-f594-49a2-852a-fb150eef768e,天水圍,嘉湖山莊 7期 景湖居 6座 ,1,986,11663,,4,1,25,0.84
00cede3f-3987-4f12-ab69-ce0df647a112,元朗,Yoho Town 1期 7座 ,2,637,16483,,,,15,0.78
494f79a4-fc3e-4932-96c9-9e515ec8b21f,鑽石山/黃大仙,現崇山 3A座 ,2,715,19580,48,,,7,0.77
dc233d05-3172-4adc-bddc-805b0e784f1d,天水圍,天愛苑 愛潮閣 (A座) ,2,435,9885,7356,1,,26,
84eae347-d841-46f0-9cb1-17eee3c192ad,西半山,時樂花園 ,1,365,22739,60,2,,26,0.64
81bcc91a-94cd-4fdf-ade7-e2882ad0b6ae,又一村/石硤尾,又一居 6座 ,2,568,21126,47,3,1,27,0.81
ac6f8e40-ed03-41a9-b5c2-be22f6666c42,鑽石山/黃大仙,龍蟠苑 龍環閣 (G座) ,3,554,15884,9025,2,,27,0.78
8abc3e89-50b7-4916-973f-0872b66d653b,大圍,嘉田苑 嘉慧閣 (D座) ,3,469,11897,,,,31,0.82
8a26dfcd-27f3-4d5b-b67d-c02465bd1093,元朗,尚悅 1座 ,2,411,14233,,,,6,0.74
72c6e4cd-f276-487e-b4e9-4639a8982daa,天水圍,嘉湖山莊 1期 樂湖居 4座 ,1,551,11615,25,,,28,0.78
fa699d2d-7362-4fe2-9e1d-96e6b190d88d,荃灣,愉景新城 1期 4座 ,1,590,14406,,,,22,0.79
cc5c58a4-c032-4c5c-b2b5-e47ab8b4be69,北角半山,寶馬臺 I-L座 ,3,718,18105,,3,1,45,0.85
9ec1ee77-0219-4a08-8a0a-9fab728412df,屯門,美樂花園 6座 ,1,699,10443,,3,,36,0.89
b1295854-20de-4086-a14c-ff7d3e9b4a13,天水圍,嘉湖山莊 2期 賞湖居 6座 ,3,552,10144,,2,,26,0.78
6b38279c-8a16-464c-8186-d6412efb3154,又一村/石硤尾,畢架山峰 1座 ,2,1459,32899,,4,2,13,0.75
0ce76691-9239-4b7f-8023-dca3fff83478,屯門,南浪海灣 2座 ,1,524,13167,30,4,1,19,0.74
99081e53-798f-4026-aa13-6a2a9d19612b,荃灣,海之戀 3期 9座 ,1,508,27322,49,2,,1,
15889654-1dce-42ec-a516-938e1ad3c683,堅尼地城/西營盤,西寧閣 ,2,691,21418,51,,,29,0.81
e1a55331-3549-4236-97d9-469015d4e4c3,堅尼地城/西營盤,珍珠閣 B座 ,3,435,19494,,2,,39,0.86
05031ba7-9fad-4a96-9c16-5586fcf35076,長沙灣/深水埗,One Madison ,2,250,22200,57,1,,11,0.72
d670aa95-41d9-4820-b8b3-a3ab8f5a2a61,天水圍,嘉湖山莊 7期 景湖居 4座 ,3,442,11764,,,,25,0.77
f1a6ddff-bcb2-4551-ab22-71620beefdc4,將軍澳,峻瀅 1期 7座 ,1,752,13297,,3,1,6,0.75
bd8086df-1ea0-4080-964a-1d95bc865187,元朗,朗庭園 3座 ,2,428,12616,,,,17,0.75
09924c7f-3884-4be8-8465-849f6da846eb,馬鞍山,迎海 1期 2座 ,3,496,15725,,,,6,0.78
c677daa6-0eda-482c-8996-e234ecf30da8,九龍站,The Austin 1A座 ,2,610,30819,,,,5,
30f7e7ef-279c-4d31-bf9d-fcdb83905d3d,西半山,赫頓大廈 ,1,2324,36574,,5,2,48,0.93
34cca3ba-c96d-4f0a-90e3-4c9c4753d3c9,堅尼地城/西營盤,浚峰 ,1,544,33088,74,3,,3,
9580b444-9497-4a4a-b55d-ccd0b7c23565,鯉景/嘉亨/逸濤/西灣河,太安樓 (01 - 12 室) ,1,352,13636,,,,51,0.76
3e8817f6-ab36-463f-8965-d7d3fd63664d,西半山,嘉景臺 ,1,791,20227,,3,1,29,0.93
f01be199-817f-46c8-89e8-215f9dd63203,九龍灣/牛池灣,得寶花園 A座 ,3,393,13740,,,,35,0.74
d64684f0-9a84-4aa5-8546-2524a76febef,九龍站,君臨天下 3座 ,3,794,32745,,2,1,16,0.74
accb366a-e169-4c6d-9d1b-1d9fe1ed9bde,北角/炮台山,柏景臺 2座 ,3,910,24175,,3,1,30,0.82
86bef2e9-e9c6-48db-b842-290fb886d67b,元朗,Residence 譽88 1座 ,3,505,12178,,2,,5,0.77
776e54b1-935c-46f4-9a12-7281421b5067,荃灣,萬景峰 1座 ,3,674,20029,,3,1,12,0.75
920be8ed-d676-4099-86dc-c6a528350b61,鑽石山/黃大仙,龍蟠苑 龍瑚閣 (B座) ,1,383,15143,10966,,,32,0.74
796d4fa2-f4cc-464e-afdf-dd4cdf52f87b,奧運站,海桃灣 3座 ,2,447,19865,,2,,11,0.75
99306c21-f591-4e30-89f3-cec2563807f3,奧運站,港灣豪庭 1期 3座 ,3,534,18164,,3,1,16,0.69
4512bfbb-837a-46b5-8738-0d3caa1f4e2d,旺角/油麻地,富榮花園 11座 ,1,592,13513,12668,3,,21,0.85
e1c33013-b1c2-48b6-b98b-b570ed613f9c,藍田/油塘,油塘中心 6座 ,3,421,13491,,,,39,0.84
2df51dd0-4784-4295-b309-658548966691,火炭/沙田半山/九肚山,御龍山 7座 ,3,905,15248,,,,11,0.78
04e063ce-2a66-40ad-9352-f68c304b862d,將軍澳,天晉 天晉 6座 ,2,892,21300,,4,1,8,0.79
81d2f888-c90c-4dd2-812b-67daa3f4f571,上環/中環/金鐘,尚賢居 ,1,658,26595,,3,1,8,0.7
3e6cce47-2d1e-4256-a497-dd98dcdc8891,火炭/沙田半山/九肚山,晉名峰,,1384,32514,49,,,13,0.73
b2140c28-7b13-49b2-9ea7-090536ce8a34,九龍灣/牛池灣,德福花園 D座 ,3,556,14028,,2,,39,0.89
0f8a42b9-7d86-4cba-8d72-27e657de9e5a,上水/粉嶺,逸峰 5座 ,1,453,15011,,2,,5,0.75
be652589-02df-4ad1-a02d-4d525da3b7c5,何文田/京士柏,賀龍居 3座 ,3,677,22895,,3,1,24,0.79
b298267a-e390-4015-99a8-a10279d5717a,西半山,慧明苑 1座 ,2,1110,23873,,3,1,29,0.77
2246eba9-b77c-4d3e-b189-9a1ef756a07d,鰂魚涌/康怡,逸樺園 1座 ,2,614,24429,,2,,16,0.78
a1cd2cf1-cdd7-4ae4-832d-48216640253a,屯門,邁亞美海灣 4座 ,1,466,12017,,,,28,0.78
994f1887-87a4-4e8f-9f82-386376f669c3,太古城,太古城 海景花園(西) 銀柏閣 (38座) ,2,1015,21674,,,,36,0.89
c10511cf-c179-4e45-9705-8e0f1800a70f,將軍澳,日出康城 2期A 領都 1座 (左翼) ,1,976,13319,26,4,1,9,0.75
edf2b661-c081-4661-8c66-3797da256201,錦繡/加州/葡萄園,錦繡花園,,962,12266,,,,40,0.74
269928fc-0a22-4f84-95d5-ec155112375b,又一村/石硤尾,畢架山花園 5座 ,3,1043,16299,37,3,1,34,0.86
f8bc1869-9fbc-4973-a086-77efb6f8e765,火炭/沙田半山/九肚山,駿景園 2期 10座 ,2,1039,15399,33,3,1,23,0.86
62bfd2dd-8c2e-4f75-b256-5427e9282d51,又一村/石硤尾,郝德傑山 2座 ,3,764,20942,45,3,1,15,0.77
35acad2a-8404-4e43-b49a-3d558d020e43,太古城,太古城 海景花園(東) 海棠閣 (40座) ,3,922,20065,46,,,34,0.9
